19.819475,-155.106308,Pepeekeo,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
19.887872,-155.751907,Kamuela,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
19.911689,-155.148483,Hakalau,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
19.935047,-155.166821,Ninole,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
19.964138,-155.201267,Papaaloa,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
19.972371,-155.817987,Waikoloa,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
19.985166,-155.248429,Laupahoehoe,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
20.01506,-155.280974,Ookala,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
20.035356,-155.377961,Paauilo,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
20.079156,-155.507938,Honokaa,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
20.222737,-155.818291,Hawi,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
20.226101,-155.776957,Kapaau,11,Hawaii,2015-03-01,2015-03-01,2015-03-01,verified
20.723542,-156.469915,Kihei,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.725172,-156.022930,Hana,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.753763,-156.329499,Kula,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.812854,-156.952830,Lanai City,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.832664,-156.320242,Makawao,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.849675,-156.165622,Haiku,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.855864,-156.325923,Pukalani,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.859244,-156.259166,Kahului,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.866638,-156.646667,Kahului,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.866638,-156.646667,Kalaupapa,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.866638,-156.646667,Lahaina,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.866638,-156.646667,Puunene,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.901536,-156.566493,Wailuku,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.904275,-156.373506,Paia,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
20.919823,-156.717614,Lahaina,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
21.092266,-157.012533,Kaunakakai,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
21.16101,-157.025440,Kualapuu,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
21.163056,-157.076600,Hoolehua,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
21.176357,-157.257157,Maunaloa,11,Maui,2015-03-01,2015-03-01,2015-03-01,verified
21.319,-158.074900,Barbers Point,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.341784,-158.091383,Kapolei,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.34455,-158.013950,Ewa Beach,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.347951,-157.939650,Honolulu,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.373179,-157.901979,Honolulu,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.39065,-157.927829,Aiea,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.399548,-158.015151,Waipahu,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.437389,-158.181356,Waianae,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.458855,-158.012322,Mililani,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.463,-158.063850,Kunia,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.51195,-157.994662,Pearl City,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.5324,-158.047735,Wahiawa,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.55325,-158.163415,Waialua,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.583507,-157.882511,Hauula,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.585127,-157.883316,Kaaawa,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.595644,-158.039121,Kailua,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.61095,-157.902050,Laie,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.6277,-157.935304,Kahuku,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.63185,-158.036450,Haleiwa,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.65098,-157.922303,Honolulu,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.66875,-157.939550,Kaneohe,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.670926,-157.940731,Honolulu,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.67115,-157.940850,Honolulu,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
21.925909,-159.530254,Kalaheo,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
21.930922,-159.499342,Lawai,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
21.937654,-159.645162,Eleele,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
21.945428,-159.921351,Kaumakani,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
21.945428,-159.921351,Makaweli,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
21.966709,-159.686193,Waimea,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
21.971285,-159.713792,Kekaha,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
21.979991,-159.512392,Hanamaulu,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.020489,-159.617765,Hanapepe,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.028379,-159.432992,Koloa,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.055787,-159.454519,Anahola,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.070553,-159.430328,Lihue,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.074197,-159.406197,Kapaa,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.105955,-159.308471,Kealia,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.207314,-159.395386,Kilauea,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.213592,-159.482796,Hanalei,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
22.219231,-159.486562,Princeville,11,Kauai,2015-03-01,2015-03-01,2015-03-01,verified
23.573339,-164.701172,Kapolei,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.655692,-81.382372,Key West,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.664649,-81.565319,Sugarloaf Shores,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.687493,-81.249423,Big Pine Key,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.687724,-81.294685,Marathon,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.723283,-81.063249,Marathon Shores,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.72339,-81.020281,Key Colony Beach,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.83059,-80.804872,Long Key,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Camp H M Smith,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Fort Shafter,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Hickam Afb,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Honolulu,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,M C B H Kaneohe Bay,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Pearl Harbor,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Schofield Barracks,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Tripler Army Medical Ctr,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Waimanalo,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Wake Island,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.859832,-168.021815,Wheeler Army Airfield,11,Honolulu,2015-03-01,2015-03-01,2015-03-01,verified
24.860066,-81.003803,Summerland Key,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.90169,-80.682667,Islamorada,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.925108,-80.713465,Tavernier,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
24.963509,-80.961294,Key Largo,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
25.100957,-81.568862,Key West,9,Monroe,2015-03-01,2015-03-01,2015-03-01,verified
25.558428,-80.458168,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.558428,-80.458168,Homestead,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.558428,-80.458168,Miami Beach,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.558428,-80.458168,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.709978,-80.173295,Key Biscayne,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.737777,-80.22477,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.753877,-80.22527,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.754277,-80.203519,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.759926,-80.187519,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.766427,-80.304172,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.767476,-80.234971,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.767977,-80.271372,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.772876,-80.187019,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.775926,-80.205019,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.779076,-80.19782,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.782275,-80.179407,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.783426,-80.204469,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.783676,-80.235421,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.784526,-80.131967,Miami Beach,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.787326,-80.156368,Miami Beach,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.790376,-80.288372,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.795476,-80.312873,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.800075,-80.280972,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.807425,-80.22952,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.811575,-80.236821,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.813625,-80.203169,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.814275,-80.187219,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.819825,-80.133717,Miami Beach,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.826996,-80.319991,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.829024,-80.286355,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.830124,-80.292572,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.832074,-80.20942,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.836746,-81.121963,Chokoloskee,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
25.846874,-80.20827,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.848623,-80.144617,Miami Beach,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.851523,-80.23812,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.852073,-80.182118,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.852273,-80.207219,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.853667,-80.174618,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.855534,-81.38719,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
25.856971,-81.377791,Everglades City,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
25.859523,-80.22387,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.860023,-80.271571,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.865523,-80.193619,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.873412,-81.159938,Ochopee,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
25.874473,-80.350023,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.891822,-80.372824,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.891872,-80.22267,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.893422,-80.175768,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.896522,-80.156988,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.909809,-80.388874,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.909923,-80.361224,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.910972,-80.290572,Hialeah,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.912671,-80.195719,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.924821,-80.324273,Opa Locka,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.92862,-80.182969,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.938768,-81.696751,Marco Island,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
25.94262,-80.214621,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.944859,-80.139067,North Miami Beach,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.94497,-80.21452,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.94762,-80.277821,Opa Locka,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.94837,-80.24792,Opa Locka,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.954336,-80.182018,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.959719,-80.140267,Miami,9,Miami-Dade,2015-03-01,2015-03-01,2015-03-01,verified
25.971728,-97.469871,Brownsville,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
25.981006,-97.520941,Brownsville,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
25.992118,-80.146701,Hallandale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
25.996668,-80.257444,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.004868,-80.313445,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.006779,-97.547392,Olmito,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.013368,-80.144217,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.014314,-81.585552,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.022217,-80.155017,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.023267,-80.211942,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.029582,-80.248916,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.039737,-80.365429,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.041669,-97.693736,Los Indios,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.042638,-81.718172,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.048032,-80.374894,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.052155,-97.514466,Brownsville,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.059583,-80.414605,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.062416,-80.159667,Dania,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.066316,-80.333872,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.069666,-80.224569,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.070747,-80.24417,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.08329,-80.162266,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.085115,-80.159317,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.089215,-80.335973,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.091514,-80.192966,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.091765,-80.286534,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.092209,-97.953259,Progreso,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.097815,-80.319019,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.098414,-80.182168,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.098629,-97.5069,Brownsville,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.103114,-80.123866,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.105514,-80.255133,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.108554,-80.266437,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.11363,-80.41699,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.115558,-81.523853,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.115896,-97.494039,South Padre Island,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.11842,-80.251988,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.118429,-81.736052,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.118845,-80.331401,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.120864,-80.25327,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.122063,-80.138967,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.124513,-80.120216,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.125242,-97.475663,Harlingen,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.125242,-97.475663,Santa Maria,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.125463,-80.264371,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.129013,-80.260071,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.131353,-97.754971,La Feria,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.131503,-97.552425,Los Fresnos,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.133968,-81.795309,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.135692,-80.253284,Pompano Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.139766,-80.359157,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.142322,-80.231595,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.14326,-81.389124,Copeland,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.14326,-81.389124,Goodland,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.14326,-81.389124,Marco Island,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.14326,-81.389124,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.14326,-81.389124,Vanderbilt Beach,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.144263,-80.206919,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.144303,-80.183868,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.144589,-80.26052,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.145304,-97.505429,Port Isabel,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.145724,-80.448254,Deerfield Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.145724,-80.448254,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.145724,-80.448254,Hallandale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.145724,-80.448254,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.145724,-80.448254,Pembroke Pines,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.145724,-80.448254,Pompano Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.148662,-80.207519,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.149662,-80.122916,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.152353,-97.53175,San Benito,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.153819,-80.25357,Hollywood,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.154262,-80.208569,Pompano Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.162462,-80.25822,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.165424,-80.29589,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.165612,-80.111766,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.174402,-97.683666,Harlingen,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.177411,-80.209085,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.178661,-80.144873,Pompano Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.178744,-98.134649,Weslaco,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.178752,-81.745447,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.182171,-98.33773,Mcallen,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.18437,-81.415175,Immokalee,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.184511,-80.134366,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.184761,-80.24057,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.185202,-97.536807,Harlingen,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.185789,-98.272287,Hidalgo,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.186109,-80.179318,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.186698,-98.127765,Pharr,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.187256,-81.711048,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.188911,-97.764271,Brownsville,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.190402,-97.542263,Lozano,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.191666,-81.803944,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.193734,-98.101526,Penitas,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.193769,-81.763609,Naples,9,Collier,2015-03-01,2015-03-01,2015-03-01,verified
26.196911,-80.095165,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.202757,-80.281527,Fort Lauderdale,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.209065,-98.075583,Mercedes,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.211241,-98.134864,Donna,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.214873,-98.161978,San Juan,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.221054,-80.313415,Pompano Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.22116,-80.125066,Pompano Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.22131,-80.26137,Pompano Beach,9,Broward,2015-03-01,2015-03-01,2015-03-01,verified
26.221712,-98.218896,Alamo,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
26.229551,-97.803023,Santa Rosa,43,Cameron,2015-03-01,2015-03-01,2015-03-01,verified
26.229639,-98.192732,Mission,43,Hidalgo,2015-03-01,2015-03-01,2015-03-01,verified
